00117298,http://150.254.131.104:8080
00116158,http://150.254.131.102:8080
00117293,http://150.254.131.103:8080
00117283,http://150.254.131.110:8080
00117275,http://150.254.131.115:8080
00112245,http://150.254.131.105:8080
00117270,http://150.254.131.99:8080
00117256,http://150.254.131.109:8080/rest
00117325,http://150.254.131.114:8080
00117199,http://150.254.131.113:8085
00117253,http://150.254.131.106:8080
00117182,http://150.254.131.112:8090
00117225,http://150.254.131.107:8090
